gene,n_guides,best_day,best_day_among_active,active_days,hit_anyday,max_abs_postmean,min_lfsr,min_lfsr_among_active,guide_min_lfsr_min,median_guide_lfsr_min,gene_postmean_d0,gene_postsd_d0,gene_lfsr_d0,gene_postmean_d1,gene_postsd_d1,gene_lfsr_d1,gene_postmean_d2,gene_postsd_d2,gene_lfsr_d2,gene_postmean_d3,gene_postsd_d3,gene_lfsr_d3
Gene61,6,0,,,False,0.1376952440531771,0.0,,1.72203173295937e-31,0.0005530079989413689,0.11457040222797235,0.007778619333685293,0.0,0.12868410311508238,0.008270076642187063,0.0,0.13040969901575009,0.009465695795337,0.0,0.1376952440531771,0.009926755007555299,0.0
Gene62,6,1,,,False,0.05453384512747125,1.309363743506875e-05,,0.0,0.014079010103945588,-0.008152787168068672,0.009455923168003234,0.19429192885891788,-0.05453384512747125,0.012970919357322955,1.309363743506875e-05,0.005338612670782016,0.016498635792915047,0.3731283806778233,0.009360286629054734,0.019421532184363783,0.3149192845315474
Gene63,6,0,0.0,d0,True,0.2841596757066361,0.0,0.0,5.1935357936014606e-58,1.334779652651935e-11,0.2841596757066361,0.01256202985007225,0.0,0.008157016215956913,0.01776091162593076,0.32302090550556234,0.05151586487737809,0.022308520254049276,0.010464962531326893,0.04121136561066383,0.026914147888814497,0.06285804678558277
Gene64,6,2,,,False,0.03848352534903797,0.00873497759312647,,0.0,0.00017952101477528015,-0.015633674339220756,0.010184633544221182,0.06238875640549746,0.02418278987039246,0.013370409363043982,0.0352503783552805,-0.03848352534903797,0.016192239315776957,0.00873497759312647,-0.007815316611123708,0.01939816959730951,0.3435148004697014
Gene65,6,0,,,False,0.1176940787189512,0.0,,3.28971545569981e-13,3.737393268333367e-05,0.08712669757723733,0.008337787030280267,0.0,0.11425694887155328,0.009536874612545843,0.0,0.1176940787189512,0.010882223663543154,0.0,0.09963472346071102,0.013379399649087506,4.779510121011299e-14
Gene66,6,0,,,False,0.07992720464350869,0.0,,0.0,1.477758259924853e-14,0.056811698896924376,0.0065417951497083945,0.0,0.061157751012703244,0.006718184893031006,0.0,0.06941633393044788,0.0069583624457487505,0.0,0.07992720464350869,0.007203116728668598,0.0
Gene67,6,3,,,False,0.058151964628380834,5.662137425588298e-13,,0.0,2.133633785506442e-06,0.04538716589315333,0.0068775302187068735,2.0649482124213137e-11,0.04059967675828478,0.0073883582952105715,1.952581529796049e-08,0.042737168117640174,0.007797828205602297,2.1188288346074557e-08,0.058151964628380834,0.008175012553940635,5.662137425588298e-13
Gene68,6,0,0.0,d0,True,0.715580185984225,0.0,0.0,0.0,0.0,-0.715580185984225,0.014956382022019803,0.0,-0.11956371430923093,0.020705907484248765,3.8619181186305696e-09,-0.01336768239283666,0.023991480011729252,0.2887006666150149,0.013634417117191064,0.028670664938803367,0.3171964778959141
Gene69,6,2,,,False,0.12151387898755335,1.4660495040175192e-13,,1.6938693216092398e-36,6.065410544322605e-15,0.048956547129799126,0.009903129257615757,3.8357673726174824e-07,0.025845498066993156,0.01249355699351553,0.019286835330653118,0.12151387898755335,0.01665147748316808,1.4660495040175192e-13,0.07110175670547143,0.01779792463832168,3.235443199689492e-05
Gene7,6,3,3.0,d3,True,0.41555162608942897,0.0,0.0,0.0,2.2100543617398197e-11,0.0010569783689441594,0.00400506339520874,0.39592443403550887,0.002463241384903613,0.00528450611621996,0.32056294895544446,0.0036546652692709567,0.0067117374195801395,0.29304235669399026,-0.41555162608942897,0.012650459459525951,0.0
