gene,betahat_d0,betahat_d1,betahat_d2,betahat_d3,se_d0,se_d1,se_d2,se_d3,postmean_d0,lfsr_d0,postmean_d1,lfsr_d1,postmean_d2,lfsr_d2,postmean_d3,lfsr_d3,lfsr_min,best_day
Gene8,0.041864406,-0.0020041796,-0.003956568,0.04621424,0.01056115,0.023420604,0.03284585,0.041187342,0.0335109604594316,0.00524421599414607,0.0123240115430754,0.278910135569092,0.0151357315442751,0.247040255207097,0.024624465429256,0.147462625992945,0.00524421599414607,0
Gene80,-0.01191775,0.044610143,0.0030222943,0.004500529,0.010388803,0.021434309,0.027228344,0.03728224,-0.00385136532614515,0.61276345124866,0.0193428755455947,0.310452507538709,-0.000235284948514011,0.750849487127895,-0.00042842335319117,0.746236116880408,0.310452507538709,1
Gene81,0.03535227,0.062436633,0.06672243,0.056026574,0.0106429625,0.02028159,0.02923786,0.038721938,0.0351717070796176,0.00123829561912604,0.0403066043877428,0.00234134243845047,0.0384585276757018,0.00713305909740601,0.0349545311254065,0.0222922687030814,0.00123829561912604,0
Gene82,0.012673632,0.029621681,0.036154002,0.07054387,0.010570592,0.021042915,0.031085368,0.039558847,0.00605834987576198,0.52969291378809,0.00728282024481957,0.526203421375144,0.00705826003014403,0.55899063986032,0.00923827695488076,0.533096364580482,0.526203421375144,1
Gene83,-0.0343777,0.012230125,0.044915095,0.010850967,0.0098111415,0.019361248,0.029403174,0.03856494,-0.0276571009875194,0.0179927046449768,-0.00508198002949479,0.442990344296426,-0.000945348013325549,0.554490211164907,-0.0104331262880105,0.358724104183764,0.0179927046449768,0
Gene84,0.022443842,0.3296738,-0.001615475,-0.048560053,0.010405914,0.022302927,0.0327579,0.04159171,0.00228163765912843,0.899625558073936,0.335981779172567,6.14680322934174e-51,-0.000184558228700476,0.946749167927474,-0.00494420731703348,0.910083574002445,6.14680322934174e-51,1
Gene85,0.030263502,0.024220662,-0.0124351615,0.008466654,0.010147098,0.02147847,0.030462014,0.040699597,0.0250885852241246,0.0379061130191132,0.0220795807441939,0.0995528320077233,0.014848707045353,0.222834828851787,0.0188714547501787,0.170684469624186,0.0379061130191132,0
Gene86,0.02073868,0.02367196,0.004745355,0.038564198,0.009919276,0.020870004,0.029020732,0.038594272,0.0132366950435499,0.264784767514779,0.012598931415151,0.312143047388263,0.00938866457655262,0.392630474627538,0.0131733862859307,0.339043480729791,0.264784767514779,0
Gene87,0.003926711,-0.035796896,-0.0066821435,0.017056072,0.009328811,0.021732287,0.029948946,0.038591783,0.000351248180393684,0.785744566895564,-0.0141612431368801,0.442917572074574,-0.00177099853153098,0.759654112759773,0.000728383146528982,0.791606593596017,0.442917572074574,1
Gene88,0.043073855,0.045421667,0.045916572,0.050707623,0.010571435,0.022006817,0.030095514,0.04005913,0.0387678821796466,0.000455530245601407,0.0365505181458788,0.0118956571011227,0.0359178496374385,0.0187928255896393,0.0355513875492804,0.026876767063289,0.000455530245601407,0
